record_id,complaint_num,pdf_filename,pdf_url,block_position,offense,date,location,lat,long,zone_id,zone_name,year,month,day,date_str
82,22-0508,weekend_summary_report_28jan21-31jan22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_28jan21-31jan22.pdf,3,ARMED ROBBERY,2022-01-29,720 S. AUSTIN (CTA BLUE LINE),41.8708718,-87.77648359999999,7,Zone 7,2022,1,29,2022-01-29
83,22-0081,24_hour_summary_report_06jan22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_06jan22.pdf,3,AGGRAVATED VEHICULAR HIJACKING,2022-01-05,800 BLOCK OF WASHINGTON BLVD.,41.881919,-87.7946795,5,Zone 5,2022,1,5,2022-01-05
84,21-6052,24_hour_summary_report_01oct2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_01oct2021.pdf,2,RESIDENTIAL BURGLARY,2021-09-30,0-99 BLOCK OF PLEASANT,41.8853179,-87.7780899,4,Zone 4,2021,9,30,2021-09-30
85,21-4635,24_hour_summary_report_31dec021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_31dec021.pdf,2,ARMED ROBBERY ARREST,2021-12-29,"900 BLOCK OF N LECLAIRE, CHICAGO",41.8970759,-87.75338939999999,,,2021,12,29,2021-12-29
86,22-00929,weekend_summary_report_18feb-21feb22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_18feb-21feb22.pdf,8,MANUFACTURE/DELIVERY OF CANNABIS ARREST,2022-02-20,"5900 BLOCK OF W. CORCORAN PL, CHICAGO, IL",41.8871194,-87.7720247,,,2022,2,20,2022-02-20
87,18-03025,24_hour_summary_report_23_may_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_23_may_2018.pdf,1,AGGRAVATED ROBBERY,2018-05-22,1100 BLOCK OF LAKE ST.,41.8889519,-87.80295470000002,3,Zone 3,2018,5,22,2018-05-22
88,22-1098,24_hour_summary_report_02mar22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_02mar22.pdf,3,ARMED ROBBERY,2022-03-01,6226 ROOSEVELT,41.8656241,-87.7806504,7,Zone 7,2022,3,1,2022-03-01
89,19-00358,weekend_summary_report_21_jan_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_21_jan_2019.pdf,6,AGGRAVATED VEHICULAR HIJACKING,2019-01-20,1100 BLOCK OF SOUTH TAYLOR,41.868938,-87.7776275,7,Zone 7,2019,1,20,2019-01-20
90,22-1076,24_hour_summary_report_01mar22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_01mar22.pdf,1,AGGRAVATED VEHICULAR HIJACKING AND RECOVERY,2022-02-28,1000 BLOCK OF CHICAGO,41.8946141,-87.80068589999999,2,Zone 2,2022,2,28,2022-02-28
91,22-07546,summary_06-dec-2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_06-dec-2022.pdf,4,BURGLARY FROM MOTOR VEHICLE,2022-12-05,400 BLOCK OF LAKE ST.,41.88853690000001,-87.7848793,3,Zone 3,2022,12,5,2022-12-05
92,22-1643,weekend_summary_report_25mar22-_29mar22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_25mar22-_29mar22.pdf,15,POSSESSION OF A STOLEN MOTOR VEHICLE ARREST,2022-03-28,"7200 BLOCK OF LAKE, RIVER FOREST, IL",41.89332539999999,-87.7812524,3,Zone 3,2022,3,28,2022-03-28
93,22-01995,24_hour_summary_report_for_14apr22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_14apr22.pdf,4,ARMED ROBBERY,2022-04-13,600 BLOCK OF SOUTH BLVD.,41.8869165,-87.7981599,5,Zone 5,2022,4,13,2022-04-13
94,20-04392,24_hour_summary_report_11_aug_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_11_aug_2020.pdf,7,AGGRAVATED VEHICLE HIJACKING,2020-08-10,500 BLOCK OF WESLEY,41.8798057,-87.79179859999999,4,Zone 4,2020,8,10,2020-08-10
95,26-00985,summary-report-24-february-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/02-february/summary-report-24-february-2026.pdf,5,BATTERY,2026-02-23,1100 BLOCK OF SOUTH BLVD,41.8867347,-87.8032958,5,Zone 5,2026,2,23,2026-02-23
96,20-04507,weekend_summary_report_14_aug_-_17_aug_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_14_aug_-_17_aug_2020.pdf,7,ARMED ROBBERY,2020-08-15,1000 BLOCK OF S. EUCLID,41.8704958,-87.79220199999999,8,Zone 8,2020,8,15,2020-08-15
97,22-0374,weekend_summary_report_21jan21-24jan22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_21jan21-24jan22.pdf,5,THEFT OF MOTOR VEHICLE,2022-01-21,6100 BLOCK OF NORTH AVE,41.9094132,-87.7778706,1,Zone 1,2022,1,21,2022-01-21
98,19-02600,24_hour_summary_report_22_may_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_22_may_2019.pdf,11,ARMED ROBBERY,2019-05-21,1000 BLOCK OF S. HARVEY,41.870823,-87.7804633,7,Zone 7,2019,5,21,2019-05-21
99,25-02881,summary-report-04-june-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/06-june/summary-report-04-june-2025.pdf,1,BURGLARY-MOTOR VEHICLE,2025-06-03,800 NORTH BLOCK OF HARVEY AVE.,41.8999281,-87.7826113,1,Zone 1,2025,6,3,2025-06-03
100,20-05619,weekend_summary_report_02-05_october_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_02-05_october_2020.pdf,9,AGGRAVATED BATTERY WITH A FIREARM,2020-10-04,500 BLOCK OF S. AUSTIN,41.873574,-87.77478099999999,6,Zone 6,2020,10,4,2020-10-04
101,22-0790,24_hour_summary_report_15feb22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_15feb22.pdf,2,AGGRAVATED DUI ARREST,2022-02-13,700 BLOCK OF CHICAGO,41.8946739,-87.7934774,2,Zone 2,2022,2,13,2022-02-13
102,21-6875,24_hour_summary_report_16dec021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_16dec021.pdf,3,DUI ARREST,2021-12-15,123 MADISON,41.8793279,-87.77910039999999,6,Zone 6,2021,12,15,2021-12-15
103,20-02269,24_hour_summary_report_13_may_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_13_may_2020.pdf,7,RETAIL THEFT,2020-05-12,6400 BLOCK OF ROOSEVELT,41.86559,-87.784244,7,Zone 7,2020,5,12,2020-05-12
104,19-5034,weekend_summary_report_02_sep_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_02_sep_2019.pdf,10,VEHICULAR HIJACKING,2019-08-30,1100 BLOCK OF RANDOLPH,41.8832568,-87.802438,5,Zone 5,2019,8,30,2019-08-30
105,22-2877,weekend_summary_report_20may22-23may22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_20may22-23may22.pdf,15,AGGRAVATED ASSAULT ARREST,2022-05-22,"7200 MADISON, FOREST PARK, IL",41.8794554,-87.80489779999999,5,Zone 5,2022,5,22,2022-05-22
106,18-07576,weekend_summary_report_26_nov_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_26_nov_2018.pdf,15,ARMED ROBBERY,2018-11-25,6200 BLOCK OF ROOSEVELT,41.8655433,-87.7792645,7,Zone 7,2018,11,25,2018-11-25
107,19-02563,weekend_summary_report_20_may_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_20_may_2019.pdf,11,RESIDENTIAL BURGLARY,2019-05-19,800 BLOCK OF WESLEY,41.874206,-87.7912929,6,Zone 6,2019,5,19,2019-05-19
108,18-572,weekend_summary_report_29_january_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_29_january_2018.pdf,0,ATTEMPT VEHICULAR HIJACKING ARRESTS,2018-01-27,100 BLOCK W HARRISON (SHELL GAS),41.8727379,-87.77685060000002,6,Zone 6,2018,1,27,2018-01-27
109,22-2787,24_hour_summary_report_for_18may22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_18may22.pdf,2,MOTOR VEHICLE THEFT,2022-05-17,100 BLOCK OF N OAK PARK,41.8874516,-87.7943233,3,Zone 3,2022,5,17,2022-05-17
110,18-0536,weekend_summary_report_29_january_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_29_january_2018.pdf,1,MOTOR VEHICLE THEFT,2018-01-25,1000 BLOCK S. LOMBARD AVE.,41.8707652,-87.7792351,7,Zone 7,2018,1,25,2018-01-25
111,26-01106,summary-report-04-march-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/03-march/summary-report-04-march-2026.pdf,0,ROBBERY,2026-03-03,1100 BLOCK OF WENONAH,41.8685833,-87.8001941,8,Zone 8,2026,3,3,2026-03-03
112,22-1668,24_hour_summary_report_for_30mar22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_30mar22.pdf,1,ARMED ROBBERY,2022-03-29,400 BLOCK OF N LOMBARD AVE.,41.8933038,-87.77964399999999,3,Zone 3,2022,3,29,2022-03-29
113,19-2976,24_hour_summary_report_05_jun_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_05_jun_2019.pdf,6,ROBBERY,2019-06-04,600 BLOCK OF WEST RANDOLPH.,41.884704,-87.6433376,,,2019,6,4,2019-06-04
114,23-01862,summary_report_04-apr-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_04-apr-2023.pdf,2,AGGRAVATED ROBBERY,2023-04-03,300 BLOCK OF NORTH CUYLER AVE.,41.89186979999999,-87.7827915,3,Zone 3,2023,4,3,2023-04-03
115,20-7328,48_hour_summary_report_15_dec_-_17_dec_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/48_hour_summary_report_15_dec_-_17_dec_2020.pdf,8,RETAIL THEFT,2020-12-14,435 N HARLEM,41.8883423,-87.8047371,3,Zone 3,2020,12,14,2020-12-14
116,22-4464,summary_29jul2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_29jul2022.pdf,0,AGGRAVATED VEHICULAR HIJACKING,2022-07-28,1000 BLOCK OF SOUTH LOMBARD AVE.,41.8707652,-87.7792351,7,Zone 7,2022,7,28,2022-07-28
117,21-5799,weekend_summary_report_17-20sep_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/weekend_summary_report_17-20sep_2021.pdf,8,ARMED ROBBERY (CHICAGO INCIDENT),2021-09-19,720 S. AUSTIN BLVD- CTA BLUE LINE STATION,41.8707569,-87.77445019999999,7,Zone 7,2021,9,19,2021-09-19
118,23-04552,summary_report_25-july-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_25-july-2023.pdf,6,ROBBERY / BURGLARY TO MOTOR VEHICLE,2023-07-24,1200 BLOCK OF N. TAYLOR,41.9075079,-87.7781562,1,Zone 1,2023,7,24,2023-07-24
119,21-5070,24_hour_summary_report_for_07apr22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_07apr22.pdf,6,AGGRAVATED VEHICULAR HIJACKING ARREST,2022-04-06,1100 S HAMILTON - CHICAGO,41.867557,-87.68122129999999,,,2022,4,6,2022-04-06
120,21-00606,24_hour_summary_report_29_jan_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_29_jan_2021.pdf,4,AGGRAVATED VEHICULAR HIJACKING,2021-01-28,0 - 50 BLOCK OF LAKE,41.8883061,-87.77730199999999,3,Zone 3,2021,1,28,2021-01-28
121,19-04458,24_hour_summary_report_06_aug_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_06_aug_2019.pdf,11,AGGRAVATED ROBBERY,2019-08-05,1100 BLOCK OF S. OAK PARK,41.8687055,-87.79355330000001,8,Zone 8,2019,8,5,2019-08-05
122,21-2306,24_hour_summary_report_23_apr_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_23_apr_2021.pdf,5,AGGRAVATED VEHICULAR HIJACKING & RECOVERY,2021-04-22,6500 BLOCK OF NORTH AVE.,41.9091059,-87.78826610000002,2,Zone 2,2021,4,22,2021-04-22
123,18-7862,weekend_summary_report_10_dec_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_10_dec_2018.pdf,7,ROBBERY,2018-12-08,100 BLOCK OF AUGUSTA,41.898591,-87.7778526,1,Zone 1,2018,12,8,2018-12-08
124,18-917,48_hour_summary_report_15_february_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/48_hour_summary_report_15_february_2018.pdf,2,ARMED ROBBERY,2018-02-14,300 BLOCK S HARVEY,41.8837439,-87.78130039999999,4,Zone 4,2018,2,14,2018-02-14
125,22-2866,weekend_summary_report_20may22-23may22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_20may22-23may22.pdf,12,AGGRAVATED ASSAULT CRIMINAL DAMAGE TO PROPERTY RESISTING A PEACE OFFICER (ARREST),2022-05-21,438 MADISON ST,41.8801753,-87.7863787,4,Zone 4,2022,5,21,2022-05-21
126,21-6586,weekend_summary_report_22-25oct_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/weekend_summary_report_22-25oct_2021.pdf,14,AGGRAVATED BATTERY,2021-10-23,JACKSON & RIDGEWAY,41.89332539999999,-87.7812524,3,Zone 3,2021,10,23,2021-10-23
127,20-6045,24_hour_summary_report_23_oct_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_23_oct_2020.pdf,1,VEHICULAR HIJACKING,2020-10-22,1000 BLOCK OF LEXINGTON,41.8705427,-87.7991677,8,Zone 8,2020,10,22,2020-10-22
128,22-3084,24_hour_summary_report_for_01jun22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_01jun22.pdf,3,ROBBERY,2022-05-31,400 BLOCK OF N HARLEM AVE.,41.8871362,-87.8049887,3,Zone 3,2022,5,31,2022-05-31
129,22-0734,24_hour_summary_report_11feb22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_11feb22.pdf,1,RETAIL THEFT,2022-02-10,1129 LAKE ST.,41.8882397,-87.80375769999999,3,Zone 3,2022,2,10,2022-02-10
130,22-0359,weekend_summary_report_21jan21-24jan22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_21jan21-24jan22.pdf,0,UNLAWFUL USE OF WEAPON ARREST,2022-01-21,200 BLOCK OF S. HARLEM AVE.,41.8834265,-87.8044846,5,Zone 5,2022,1,21,2022-01-21
131,21-5165,24_hour_summary_report_for_07apr22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_07apr22.pdf,5,AGGRAVATED VEHICULAR HIJACKING ARREST,2022-04-06,1100 S HAMILTON - CHICAGO,41.867557,-87.68122129999999,,,2022,4,6,2022-04-06
132,21-6483,24_hour_summary_report_20oct2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_20oct2021.pdf,4,AGGRAVATED VEHICULAR HIJACKING ARREST,2021-10-19,1500 BLOCK OF N MONITOR- CHICAGO,41.9076169,-87.7722283,,,2021,10,19,2021-10-19
133,18-876,24_hour_summary_report_13_february_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_13_february_2018.pdf,1,ARMED ROBBERY,2018-02-12,900 BLOCK W LAKE,41.8886967,-87.7975104,3,Zone 3,2018,2,12,2018-02-12
134,22-05049,weekend_summary_report_19aug22-22aug22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_19aug22-22aug22.pdf,15,ATTEMPT BURGLARY,2022-08-21,6100 BLOCK OF ROOSEVELT,41.8655838,-87.7768854,7,Zone 7,2022,8,21,2022-08-21
135,22-07182,24_hour_summary_report_for_18nov22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_18nov22.pdf,0,MOTOR VEHICLE THEFT,2022-11-17,700 BLOCK OF HIGHLAND,41.8726659,-87.7817458,6,Zone 6,2022,11,17,2022-11-17
136,21-4931,24_hour_summary_report_13aug_2021_2.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_13aug_2021_2.pdf,3,AGGRAVATED VEHICULAR HIJACKING,2021-08-12,900 BLOCK OF S HUMPHREY,41.8727595,-87.77563219999999,6,Zone 6,2021,8,12,2021-08-12
137,22-1559,24_hour_summary_report_for_24mar22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_24mar22.pdf,1,BURGLARY / RESIDENTIAL BURGLARY ARREST,2022-03-23,100 BLOCK OF N LARAMIE AVE. - CHICAGO,41.8826691,-87.75538,,,2022,3,23,2022-03-23
138,21-5948,weekend_summary_report_24-27sep_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/weekend_summary_report_24-27sep_2021.pdf,4,THEFT OF MOTOR VEHICLE/ RECOVERY,2021-09-25,600 BLOCK OF N. KENILWORTH,41.8963658,-87.79729359999999,2,Zone 2,2021,9,25,2021-09-25
139,20-2607,weekend_summary_report_29_may_-_01_jun_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_29_may_-_01_jun_2020.pdf,6,RETAIL THEFT,2020-05-30,7111 NORTH AVE. - BATTERIES PLUS BULBS,41.9084251,-87.8047687,2,Zone 2,2020,5,30,2020-05-30
140,22-1156,weekend_summary_report_04mar-07mar22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_04mar-07mar22.pdf,2,AGGRAVATED BATTERY,2022-03-04,201 SCOVILLE OPRF HIGH SCHOOL,41.8901719,-87.78874669999999,3,Zone 3,2022,3,4,2022-03-04
141,22-0263,weekend_summary_report_14jan21-18jan22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_14jan21-18jan22.pdf,4,TRAFFIC & UUW ARREST,2022-01-15,900 BLOCK OF N AUSTIN,41.8967969,-87.7756438,1,Zone 1,2022,1,15,2022-01-15
142,21-7550,24_hour_summary_report_03dec021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_03dec021.pdf,6,BURGLARY TO AUTO/AGGRAVATED ASSAULT,2021-12-03,0-99 BLOCK OF ERIE COURT,41.8915679,-87.7782441,3,Zone 3,2021,12,3,2021-12-03
143,20-02716,24_hour_summary_report_05_june_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_05_june_2020.pdf,3,ARMED ROBBERY,2020-06-04,900 BLOCK OF HOME,41.8694979,-87.80316409999999,8,Zone 8,2020,6,4,2020-06-04
144,21-7655,24_hour_summary_report_08dec021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_08dec021.pdf,5,BURGLARY,2021-12-08,4 MADISON,41.8801453,-87.7750157,4,Zone 4,2021,12,8,2021-12-08
145,18-04045,weekend_summary_report_02_jul_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_02_jul_2018.pdf,20,ROBBERY,2018-07-01,100 BLOCK OF LAKE STREET,41.887816,-87.786987,3,Zone 3,2018,7,1,2018-07-01
146,23-01275,summary_report_06-mar-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_06-mar-2023.pdf,8,POSSESSION OF A CONTROLLED SUBSTANCE WITH INTENT TO DELIVER ARREST,2023-03-04,400 BLOCK OF NORTH AUSTIN BLVD. IN CHICAGO,41.8877609,-87.7748975,3,Zone 3,2023,3,4,2023-03-04
147,18-1175,24_hour_summary_report_28_february_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_28_february_2018.pdf,1,THEFT,2018-02-27,900 BLOCK MADISON (DOLLAR TREE),41.9088302,-87.7849997,2,Zone 2,2018,2,27,2018-02-27
148,18-6259,24_hour_summary_report_28_sep_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_28_sep_2018.pdf,4,ARMED ROBBERY,2018-09-27,300 BLOCK OF NORTH TAYLOR,41.8919694,-87.7778965,3,Zone 3,2018,9,27,2018-09-27
149,21-5855,24_hour_summary_report_for_07apr22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_07apr22.pdf,4,PSMV / DECEPTIVE PRACTICE ARREST,2022-04-06,1100 S HAMILTON - CHICAGO,41.867557,-87.68122129999999,,,2022,4,6,2022-04-06
150,20-01362,weekend_summary_report_13_mar_-_16_mar_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_13_mar_-_16_mar_2020.pdf,0,AGGRAVATED ROBBERY,2020-03-13,600 BLOCK OF SOUTH BLVD.,41.8869165,-87.7981599,5,Zone 5,2020,3,13,2020-03-13
